ID,Name,StudyHours,Attendance,Marks,Grade,Result,PerformanceScore
314,Student_314,9.7,75,75.3,B,Pass,87.08000000000001
723,Student_723,1.6,75,63.0,C,Pass,63.5
23,Student_23,3.6,75,69.99137749737118,C,Pass,71.6948264984227
967,Student_967,7.5,75,78.9,B,Pass,84.84
587,Student_587,1.7,75,62.8,C,Pass,63.58
65,Student_65,3.5,75,64.2,C,Pass,68.02000000000001
796,Student_796,8.8,75,99.3,A,Pass,99.68
808,Student_808,9.3,75,49.6,D,Pass,70.86
667,Student_667,3.2,75,44.3,D,Pass,55.48
716,Student_716,9.4,75,78.2,B,Pass,88.22
335,Student_335,1.4,75,48.8,D,Pass,54.58
815,Student_815,8.8,75,97.4,A,Pass,98.54
208,Student_208,7.0,75,52.3,D,Pass,67.88
152,Student_152,3.2,75,49.0,D,Pass,58.3
468,Student_468,8.8,75,41.6,D,Pass,65.06
911,Student_911,6.3,75,69.99137749737118,C,Pass,77.09482649842269
871,Student_871,4.4,75,48.9,D,Pass,60.64
901,Student_901,2.9,75,70.6,C,Pass,70.65999999999998
816,Student_816,5.7,74,58.8,D,Pass,68.88
788,Student_788,4.6,74,60.4,C,Pass,67.64
751,Student_751,2.1,74,69.2,C,Pass,67.92
731,Student_731,2.5,74,61.3,C,Pass,63.97999999999999
388,Student_388,2.6,74,55.7,D,Pass,60.82000000000001
685,Student_685,9.4,74,42.2,D,Pass,66.32
244,Student_244,4.3,74,85.3,B,Pass,81.97999999999999
378,Student_378,1.2,74,85.9,B,Pass,76.14
778,Student_778,7.5,74,62.5,C,Pass,74.7
405,Student_405,3.9,74,94.0,A,Pass,86.39999999999999
191,Student_191,1.8,74,57.8,D,Pass,60.48
119,Student_119,9.0,74,77.4,B,Pass,86.64
140,Student_140,9.7,74,40.7,D,Pass,66.02000000000001
606,Student_606,5.1,74,92.4,A,Pass,87.84
612,Student_612,8.2,74,69.99137749737118,C,Pass,80.59482649842269
872,Student_872,3.4,74,67.8,C,Pass,69.67999999999999
198,Student_198,9.1,74,69.99137749737118,C,Pass,82.3948264984227
435,Student_435,1.8,74,82.5,B,Pass,75.3
178,Student_178,4.5,74,49.0,D,Pass,60.6
841,Student_841,1.1,74,60.8,C,Pass,60.88
74,Student_74,8.3,74,95.4,A,Pass,96.04
104,Student_104,5.6,74,43.5,D,Pass,59.5
921,Student_921,8.8,74,40.9,D,Pass,64.34
950,Student_950,6.4,74,43.0,D,Pass,60.8
519,Student_519,9.9,74,40.8,D,Pass,66.47999999999999
15,Student_15,2.6,74,72.1,C,Pass,70.66
17,Student_17,3.7,74,67.0,C,Pass,69.8
56,Student_56,9.3,73,47.0,D,Pass,68.69999999999999
908,Student_908,4.1,73,81.6,B,Pass,79.05999999999999
905,Student_905,4.8,73,68.6,C,Pass,72.66
4,Student_4,6.4,73,99.6,A,Pass,94.46
418,Student_418,4.0,73,51.9,D,Pass,61.03999999999999
443,Student_443,4.4,73,80.1,B,Pass,78.75999999999999
963,Student_963,3.2,73,78.4,B,Pass,75.34
916,Student_916,4.9,73,40.5,D,Pass,56.0
136,Student_136,3.9,73,85.6,B,Pass,81.05999999999999
171,Student_171,7.1,73,78.2,B,Pass,83.02
127,Student_127,8.4,73,64.8,C,Pass,77.58
560,Student_560,6.6,73,50.5,D,Pass,65.39999999999999
202,Student_202,1.8,73,44.9,D,Pass,52.44
233,Student_233,6.2,73,54.4,D,Pass,66.94
776,Student_776,2.3,73,82.3,B,Pass,75.88
282,Student_282,4.0,73,73.3,C,Pass,73.88
553,Student_553,6.0,73,98.7,A,Pass,93.12
379,Student_379,8.3,73,49.5,D,Pass,68.19999999999999
682,Student_682,3.3,73,40.3,D,Pass,52.68
400,Student_400,7.8,73,94.4,A,Pass,94.14
693,Student_693,5.6,72,63.8,C,Pass,71.08
697,Student_697,3.6,72,60.7,C,Pass,65.22
66,Student_66,5.9,72,50.4,D,Pass,63.64
334,Student_334,2.0,72,66.4,C,Pass,65.44
255,Student_255,2.5,72,49.9,D,Pass,56.53999999999999
43,Student_43,1.3,72,96.2,A,Pass,81.91999999999999
30,Student_30,1.4,72,71.3,C,Pass,67.17999999999999
592,Student_592,6.8,72,84.4,B,Pass,85.83999999999999
771,Student_771,2.0,72,65.9,C,Pass,65.14
828,Student_828,4.1,72,69.99137749737118,C,Pass,71.79482649842271
516,Student_516,1.2,72,92.9,A,Pass,79.74000000000001
623,Student_623,4.3,72,75.6,B,Pass,75.55999999999999
10,Student_10,7.4,72,73.7,C,Pass,80.61999999999999
160,Student_160,7.6,72,93.5,A,Pass,92.9
836,Student_836,4.8,72,43.5,D,Pass,57.3
33,Student_33,1.6,71,85.3,B,Pass,75.68
416,Student_416,5.0,71,55.4,D,Pass,64.53999999999999
441,Student_441,1.8,71,96.7,A,Pass,82.91999999999999
469,Student_469,3.0,71,43.9,D,Pass,53.64
451,Student_451,8.0,71,67.6,C,Pass,77.86
313,Student_313,1.2,71,45.6,D,Pass,51.06
309,Student_309,8.2,71,40.2,D,Pass,61.82
712,Student_712,6.4,71,89.4,B,Pass,87.74
299,Student_299,6.6,71,92.6,A,Pass,90.06
898,Student_898,9.1,71,43.7,D,Pass,65.72
73,Student_73,1.0,71,91.7,A,Pass,78.32000000000001
535,Student_535,7.9,71,61.5,C,Pass,74.0
937,Student_937,1.2,71,44.0,D,Pass,50.1
507,Student_507,9.2,71,92.9,A,Pass,95.44
896,Student_896,2.8,71,90.8,A,Pass,81.38
849,Student_849,5.5,71,92.8,A,Pass,87.98
355,Student_355,1.6,71,61.7,C,Pass,61.52000000000001
32,Student_32,2.5,70,45.3,D,Pass,53.17999999999999
779,Student_779,7.5,70,50.0,D,Pass,66.0
807,Student_807,9.4,70,63.3,C,Pass,77.78
835,Student_835,5.5,70,51.7,D,Pass,63.02
847,Student_847,1.8,70,64.1,C,Pass,63.06
551,Student_551,5.7,70,90.5,A,Pass,86.7
935,Student_935,2.5,70,64.5,C,Pass,64.69999999999999
897,Student_897,3.6,70,93.6,A,Pass,84.36
785,Student_785,2.6,70,41.5,D,Pass,51.1
363,Student_363,5.1,70,96.4,A,Pass,89.04
704,Student_704,2.2,70,56.5,D,Pass,59.3
583,Student_583,5.4,70,66.8,C,Pass,71.88
424,Student_424,5.4,70,46.8,D,Pass,59.88
954,Student_954,9.2,70,53.9,D,Pass,71.74
994,Student_994,6.3,70,42.8,D,Pass,59.28
8,Student_8,8.8,70,67.9,C,Pass,79.34
559,Student_559,7.8,69,44.2,D,Pass,62.82
503,Student_503,3.8,69,49.1,D,Pass,57.76
554,Student_554,6.0,69,78.0,B,Pass,79.5
607,Student_607,2.9,69,46.8,D,Pass,54.58
644,Student_644,3.9,69,71.0,C,Pass,71.1
639,Student_639,3.4,69,94.6,A,Pass,84.25999999999999
164,Student_164,5.8,69,81.3,B,Pass,81.07999999999998
144,Student_144,3.7,69,97.6,A,Pass,86.66
402,Student_402,9.1,69,71.9,C,Pass,82.04
887,Student_887,6.9,69,64.5,C,Pass,73.19999999999999
660,Student_660,6.1,69,69.3,C,Pass,74.48
411,Student_411,3.9,69,43.1,D,Pass,54.36
499,Student_499,9.8,69,52.1,D,Pass,71.56
354,Student_354,2.5,69,51.1,D,Pass,56.36
680,Student_680,8.8,69,52.4,D,Pass,69.74000000000001
367,Student_367,9.7,69,90.5,A,Pass,94.4
106,Student_106,3.2,69,99.0,A,Pass,86.5
696,Student_696,6.5,69,46.8,D,Pass,61.78
453,Student_453,4.8,69,87.2,B,Pass,82.61999999999999
301,Student_301,1.5,69,62.1,C,Pass,60.96
666,Student_666,2.4,69,78.0,B,Pass,72.3
786,Student_786,9.2,68,78.7,B,Pass,86.02000000000001
287,Student_287,5.2,68,87.0,B,Pass,83.0
534,Student_534,6.0,68,67.6,C,Pass,72.96
772,Student_772,8.6,68,59.1,D,Pass,73.06
765,Student_765,1.3,68,87.3,B,Pass,75.38
923,Student_923,9.1,68,69.99137749737118,C,Pass,80.5948264984227
917,Student_917,3.7,68,69.99137749737118,C,Pass,69.79482649842271
369,Student_369,2.8,68,88.2,B,Pass,78.91999999999999
234,Student_234,5.4,68,47.3,D,Pass,59.58
850,Student_850,6.4,68,69.99137749737118,C,Pass,75.1948264984227
522,Student_522,4.4,68,83.2,B,Pass,79.11999999999999
965,Student_965,3.6,68,76.2,B,Pass,73.32000000000001
5,Student_5,2.4,68,79.7,B,Pass,73.02
736,Student_736,8.9,68,75.6,B,Pass,83.55999999999999
89,Student_89,9.0,67,65.9,C,Pass,77.64
50,Student_50,2.7,67,95.2,A,Pass,82.62
16,Student_16,2.7,67,45.8,D,Pass,52.98
263,Student_263,2.3,67,72.5,C,Pass,68.19999999999999
425,Student_425,1.5,67,49.1,D,Pass,52.56
209,Student_209,1.0,67,47.3,D,Pass,50.48
533,Student_533,10.0,67,89.3,B,Pass,93.68
381,Student_381,2.1,67,48.1,D,Pass,53.16
315,Student_315,8.5,67,68.9,C,Pass,78.44
514,Student_514,8.8,67,78.1,B,Pass,84.56
117,Student_117,8.2,67,76.9,B,Pass,82.63999999999999
45,Student_45,3.3,67,58.3,D,Pass,61.68
922,Student_922,5.4,67,84.3,B,Pass,81.47999999999999
721,Student_721,9.4,67,81.2,B,Pass,87.61999999999999
427,Student_427,5.0,67,55.1,D,Pass,63.16
169,Student_169,1.4,67,94.1,A,Pass,79.35999999999999
531,Student_531,8.3,67,58.9,D,Pass,72.03999999999999
866,Student_866,6.0,67,47.5,D,Pass,60.6
955,Student_955,4.8,67,56.9,D,Pass,63.84
768,Student_768,8.9,67,89.3,B,Pass,91.48
76,Student_76,7.6,67,76.4,B,Pass,81.14
581,Student_581,5.1,67,73.6,C,Pass,74.46
9,Student_9,6.4,66,43.6,D,Pass,58.760000000000005
359,Student_359,9.5,66,89.9,B,Pass,92.74
29,Student_29,6.3,66,90.5,A,Pass,86.69999999999999
53,Student_53,9.5,66,91.1,A,Pass,93.46
341,Student_341,5.4,66,84.1,B,Pass,81.05999999999999
307,Student_307,5.6,66,64.8,C,Pass,69.88
389,Student_389,7.8,66,54.8,D,Pass,68.27999999999999
936,Student_936,3.5,66,64.4,C,Pass,65.44
422,Student_422,8.1,66,76.5,B,Pass,81.9
217,Student_217,3.9,66,57.6,D,Pass,62.16
722,Student_722,2.6,66,46.9,D,Pass,53.14
310,Student_310,3.4,66,77.2,B,Pass,72.92
278,Student_278,6.8,66,46.0,D,Pass,61.0
409,Student_409,9.1,66,73.6,C,Pass,82.16
445,Student_445,8.3,66,64.7,C,Pass,75.22
611,Student_611,1.4,66,54.5,D,Pass,55.3
170,Student_170,6.3,66,67.7,C,Pass,73.02
3,Student_3,7.6,65,80.2,B,Pass,82.82000000000001
838,Student_838,4.3,65,56.2,D,Pass,61.82
504,Student_504,8.3,65,66.4,C,Pass,75.94
862,Student_862,5.1,65,72.0,C,Pass,72.89999999999999
630,Student_630,3.3,65,75.0,B,Pass,71.1
450,Student_450,1.8,65,88.4,B,Pass,76.13999999999999
12,Student_12,9.7,65,50.5,D,Pass,69.19999999999999
384,Student_384,8.9,65,97.4,A,Pass,95.74
78,Student_78,1.7,65,50.5,D,Pass,53.2
738,Student_738,8.3,65,78.2,B,Pass,83.02000000000001
909,Student_909,3.3,65,48.1,D,Pass,54.96
235,Student_235,2.8,65,69.99137749737118,C,Pass,67.0948264984227
27,Student_27,2.8,65,95.6,A,Pass,82.45999999999998
699,Student_699,2.4,65,92.5,A,Pass,79.8
99,Student_99,1.2,65,43.7,D,Pass,48.12
365,Student_365,9.5,65,65.8,C,Pass,77.97999999999999
657,Student_657,3.6,64,70.7,C,Pass,68.82000000000001
840,Student_840,6.7,64,73.5,C,Pass,76.7
203,Student_203,2.5,64,98.1,A,Pass,83.05999999999999
784,Student_784,4.1,64,49.3,D,Pass,56.98
845,Student_845,2.3,64,77.6,B,Pass,70.35999999999999
940,Student_940,6.2,64,88.5,B,Pass,84.7
36,Student_36,8.3,64,86.9,B,Pass,87.94
449,Student_449,4.4,64,70.8,C,Pass,70.47999999999999
196,Student_196,4.1,64,50.4,D,Pass,57.64
822,Student_822,1.0,64,97.7,A,Pass,79.82
825,Student_825,5.8,64,60.4,C,Pass,67.03999999999999
477,Student_477,1.7,64,62.8,C,Pass,60.28
374,Student_374,7.1,64,83.7,B,Pass,83.62
404,Student_404,8.4,64,60.8,C,Pass,72.47999999999999
780,Student_780,6.8,64,65.8,C,Pass,72.27999999999999
295,Student_295,2.1,64,62.1,C,Pass,60.66
382,Student_382,7.3,64,85.1,B,Pass,84.85999999999999
69,Student_69,1.7,64,98.5,A,Pass,81.7
123,Student_123,3.9,64,93.2,A,Pass,82.92
125,Student_125,3.1,64,51.7,D,Pass,56.42
584,Student_584,4.0,64,67.6,C,Pass,67.75999999999999
903,Student_903,2.6,64,95.6,A,Pass,81.75999999999999
392,Student_392,4.7,64,56.3,D,Pass,62.37999999999999
545,Student_545,6.6,64,60.9,C,Pass,68.94
570,Student_570,4.1,64,42.0,D,Pass,52.6
330,Student_330,3.2,64,87.1,B,Pass,77.86
346,Student_346,6.5,64,78.2,B,Pass,79.12
19,Student_19,4.9,64,60.9,C,Pass,65.53999999999999
948,Student_948,9.1,63,87.7,B,Pass,89.72
54,Student_54,9.1,63,52.5,D,Pass,68.6
353,Student_353,6.9,63,75.3,B,Pass,77.88
739,Student_739,5.0,63,94.8,A,Pass,85.78
113,Student_113,9.4,63,43.7,D,Pass,63.92
317,Student_317,4.7,63,43.9,D,Pass,54.63999999999999
677,Student_677,2.0,63,51.8,D,Pass,53.98
801,Student_801,7.4,63,41.7,D,Pass,58.72
266,Student_266,7.7,63,57.9,D,Pass,69.03999999999999
596,Student_596,5.3,63,57.5,D,Pass,64.0
662,Student_662,9.9,63,97.0,A,Pass,96.9
595,Student_595,9.1,63,91.5,A,Pass,92.0
604,Student_604,1.8,63,89.8,B,Pass,76.38
629,Student_629,1.3,63,42.1,D,Pass,46.76
407,Student_407,4.5,63,79.8,B,Pass,75.78
852,Student_852,7.7,63,77.2,B,Pass,80.62
35,Student_35,9.7,63,89.6,B,Pass,92.06
181,Student_181,4.1,63,80.8,B,Pass,75.58
512,Student_512,4.8,63,99.0,A,Pass,87.89999999999999
273,Student_273,8.8,62,67.7,C,Pass,76.82
87,Student_87,7.6,62,73.0,C,Pass,77.6
755,Student_755,2.3,62,73.5,C,Pass,67.3
464,Student_464,6.3,62,54.3,D,Pass,63.78
467,Student_467,3.6,62,86.3,B,Pass,77.58
88,Student_88,6.7,62,97.9,A,Pass,90.74
949,Student_949,8.9,62,82.4,B,Pass,85.84
343,Student_343,2.6,62,96.0,A,Pass,81.39999999999999
753,Student_753,6.6,62,42.6,D,Pass,57.36
75,Student_75,7.4,62,69.2,C,Pass,74.92
769,Student_769,4.1,62,91.5,A,Pass,81.7
267,Student_267,7.3,62,73.9,C,Pass,77.53999999999999
895,Student_895,7.0,62,66.3,C,Pass,72.38
241,Student_241,9.5,62,90.8,A,Pass,92.08
229,Student_229,9.0,62,65.9,C,Pass,76.14
421,Student_421,8.1,62,69.99137749737118,C,Pass,76.79482649842271
216,Student_216,3.1,62,87.9,B,Pass,77.54
848,Student_848,10.0,62,99.6,A,Pass,98.36
518,Student_518,8.3,62,49.7,D,Pass,65.02000000000001
987,Student_987,7.2,62,69.99137749737118,C,Pass,74.99482649842271
176,Student_176,2.6,62,44.0,D,Pass,50.2
880,Student_880,3.0,62,85.7,B,Pass,76.02
869,Student_869,8.8,62,92.6,A,Pass,91.76
213,Student_213,6.9,62,71.8,C,Pass,75.47999999999999
138,Student_138,7.3,62,72.1,C,Pass,76.46
515,Student_515,1.4,61,50.0,D,Pass,51.1
308,Student_308,3.9,61,81.7,B,Pass,75.12
129,Student_129,1.1,61,84.0,B,Pass,70.9
728,Student_728,8.2,61,85.1,B,Pass,85.75999999999999
323,Student_323,6.9,61,88.3,B,Pass,85.08
320,Student_320,3.3,61,73.6,C,Pass,69.05999999999999
578,Student_578,9.3,61,55.6,D,Pass,70.25999999999999
678,Student_678,4.6,61,76.6,B,Pass,73.46
18,Student_18,5.7,61,85.4,B,Pass,80.94000000000001
2,Student_2,9.6,61,60.0,C,Pass,73.5
634,Student_634,5.8,61,43.8,D,Pass,56.18
650,Student_650,5.5,61,93.6,A,Pass,85.46
269,Student_269,4.2,61,92.4,A,Pass,82.14000000000001
782,Student_782,5.9,61,93.4,A,Pass,86.14
380,Student_380,3.5,61,76.6,B,Pass,71.25999999999999
494,Student_494,2.7,61,91.4,A,Pass,78.54
517,Student_517,4.4,61,65.6,C,Pass,66.46
193,Student_193,9.1,61,86.5,B,Pass,88.4
548,Student_548,7.0,61,79.1,B,Pass,79.75999999999999
446,Student_446,9.5,61,79.1,B,Pass,84.75999999999999
642,Student_642,3.9,61,92.7,A,Pass,81.72
620,Student_620,7.7,61,94.2,A,Pass,90.22
817,Student_817,6.3,61,93.3,A,Pass,86.88
356,Student_356,6.8,60,60.1,C,Pass,67.66
945,Student_945,2.9,60,58.0,D,Pass,58.6
349,Student_349,4.4,60,64.6,C,Pass,65.56
961,Student_961,1.7,60,68.6,C,Pass,62.56
333,Student_333,1.1,60,71.0,C,Pass,62.8
326,Student_326,7.6,60,69.9,C,Pass,75.14
440,Student_440,1.7,60,49.9,D,Pass,51.34
874,Student_874,4.7,60,69.0,C,Pass,68.8
843,Student_843,2.6,60,48.4,D,Pass,52.24
200,Student_200,8.0,60,55.9,D,Pass,67.53999999999999
483,Student_483,5.1,60,87.6,B,Pass,80.76
502,Student_502,5.8,60,79.3,B,Pass,77.17999999999999
137,Student_137,5.7,60,69.99137749737118,C,Pass,71.3948264984227
513,Student_513,9.4,60,80.1,B,Pass,84.86
433,Student_433,6.6,60,83.4,B,Pass,81.24
797,Student_797,9.4,60,67.2,C,Pass,77.12
774,Student_774,4.6,60,62.3,C,Pass,64.58
420,Student_420,7.8,60,67.8,C,Pass,74.28
758,Student_758,5.8,60,79.1,B,Pass,77.05999999999999
626,Student_626,4.3,60,44.7,D,Pass,53.42
184,Student_184,8.9,60,83.0,B,Pass,85.6
718,Student_718,9.7,59,55.5,D,Pass,70.4
925,Student_925,4.8,59,69.99137749737118,C,Pass,69.2948264984227
311,Student_311,5.0,59,61.3,C,Pass,64.47999999999999
102,Student_102,6.7,59,43.5,D,Pass,57.2
455,Student_455,2.0,59,55.5,D,Pass,55.0
541,Student_541,9.6,59,89.6,B,Pass,90.66
149,Student_149,1.5,59,90.7,A,Pass,75.12
627,Student_627,5.2,59,54.4,D,Pass,60.74
631,Student_631,7.4,59,99.7,A,Pass,92.32
878,Student_878,6.9,59,57.1,D,Pass,65.75999999999999
633,Student_633,5.6,59,69.99137749737118,C,Pass,70.8948264984227
257,Student_257,9.4,59,83.6,B,Pass,86.66
904,Student_904,6.2,59,41.1,D,Pass,54.76
946,Student_946,1.1,59,44.6,D,Pass,46.66
26,Student_26,8.1,59,99.5,A,Pass,93.6
920,Student_920,2.3,59,57.7,D,Pass,56.92
802,Student_802,2.4,59,70.3,C,Pass,64.67999999999999
290,Student_290,6.3,59,85.7,B,Pass,81.72
195,Student_195,4.1,58,51.1,D,Pass,56.260000000000005
980,Student_980,6.4,58,73.2,C,Pass,74.12
902,Student_902,1.2,58,77.6,B,Pass,66.36
900,Student_900,1.8,58,66.9,C,Pass,61.14
124,Student_124,2.0,58,67.0,C,Pass,61.6
664,Student_664,3.1,58,84.6,B,Pass,74.36
189,Student_189,5.8,58,84.3,B,Pass,79.57999999999998
754,Student_754,4.0,58,47.4,D,Pass,53.84
947,Student_947,2.2,58,70.0,C,Pass,63.8
38,Student_38,1.9,58,42.2,D,Pass,46.52
748,Student_748,5.9,58,40.7,D,Pass,53.620000000000005
413,Student_413,9.6,58,55.6,D,Pass,69.96
162,Student_162,6.7,58,87.2,B,Pass,83.12
179,Student_179,9.4,58,84.2,B,Pass,86.72
805,Student_805,4.8,58,42.3,D,Pass,52.38
486,Student_486,9.1,58,87.9,B,Pass,88.34
488,Student_488,3.5,58,94.9,A,Pass,81.34
981,Student_981,4.0,57,71.2,C,Pass,67.82
997,Student_997,9.3,57,43.8,D,Pass,61.98
861,Student_861,8.0,57,83.3,B,Pass,83.08
439,Student_439,7.4,57,69.1,C,Pass,73.35999999999999
526,Student_526,5.2,57,51.2,D,Pass,58.21999999999999
419,Student_419,7.1,57,73.9,C,Pass,75.64
588,Student_588,2.2,57,98.6,A,Pass,80.66
907,Student_907,8.4,57,83.4,B,Pass,83.94
995,Student_995,4.2,57,56.6,D,Pass,59.46
799,Student_799,7.3,57,48.4,D,Pass,60.74
423,Student_423,1.8,57,61.0,C,Pass,57.3
495,Student_495,5.2,57,94.4,A,Pass,84.14
41,Student_41,2.1,57,61.6,C,Pass,58.260000000000005
730,Student_730,2.5,57,44.8,D,Pass,48.98
724,Student_724,7.7,57,67.4,C,Pass,72.94000000000001
386,Student_386,8.2,57,43.4,D,Pass,59.54
391,Student_391,9.9,57,55.0,D,Pass,69.89999999999999
702,Student_702,1.5,57,99.6,A,Pass,79.85999999999999
14,Student_14,2.9,57,52.1,D,Pass,54.16
706,Student_706,9.9,57,65.3,C,Pass,76.08
6,Student_6,2.4,57,73.5,C,Pass,66.0
496,Student_496,4.2,57,56.6,D,Pass,59.46
205,Student_205,6.5,57,86.2,B,Pass,81.82
143,Student_143,5.5,57,88.1,B,Pass,80.96
640,Student_640,4.4,57,80.2,B,Pass,74.02
809,Student_809,5.1,57,41.4,D,Pass,52.14
953,Student_953,2.6,56,57.7,D,Pass,56.620000000000005
943,Student_943,6.9,56,97.3,A,Pass,88.97999999999999
37,Student_37,3.7,56,82.5,B,Pass,73.7
882,Student_882,7.0,56,70.7,C,Pass,73.22
141,Student_141,9.7,56,69.99137749737118,C,Pass,78.19482649842271
324,Student_324,3.5,56,56.2,D,Pass,57.52
28,Student_28,5.6,56,72.4,C,Pass,71.44000000000001
34,Student_34,9.5,56,47.7,D,Pass,64.42
547,Student_547,2.0,56,84.9,B,Pass,71.74000000000001
289,Student_289,3.6,56,40.3,D,Pass,48.18
889,Student_889,1.9,56,69.99137749737118,C,Pass,62.59482649842271
249,Student_249,9.7,56,79.4,B,Pass,83.84
396,Student_396,9.4,56,43.9,D,Pass,61.94
875,Student_875,1.2,56,91.8,A,Pass,74.28
501,Student_501,7.3,56,93.6,A,Pass,87.55999999999999
783,Student_783,3.3,56,60.8,C,Pass,59.88
408,Student_408,1.1,56,97.8,A,Pass,77.67999999999999
777,Student_777,3.1,56,81.3,B,Pass,71.78
747,Student_747,4.5,55,48.5,D,Pass,54.6
983,Student_983,2.0,55,86.5,B,Pass,72.4
13,Student_13,8.5,55,69.99137749737118,C,Pass,75.4948264984227
328,Student_328,6.5,55,43.5,D,Pass,55.6
368,Student_368,9.1,55,51.2,D,Pass,65.42
485,Student_485,6.3,55,78.1,B,Pass,75.96
210,Student_210,2.4,55,76.9,B,Pass,67.44
232,Student_232,5.5,55,96.6,A,Pass,85.46
487,Student_487,1.4,55,63.8,C,Pass,57.57999999999999
573,Student_573,4.6,55,96.3,A,Pass,83.48
286,Student_286,1.3,55,61.3,C,Pass,55.88
766,Student_766,6.1,55,66.8,C,Pass,68.78
671,Student_671,2.6,55,42.7,D,Pass,47.32000000000001
658,Student_658,4.3,55,46.3,D,Pass,52.88
610,Student_610,7.2,55,45.8,D,Pass,58.38
812,Student_812,8.6,55,57.4,D,Pass,68.14
133,Student_133,2.1,55,68.9,C,Pass,62.040000000000006
506,Student_506,2.5,55,45.0,D,Pass,48.5
532,Student_532,10.0,55,68.3,C,Pass,77.47999999999999
829,Student_829,7.6,55,72.5,C,Pass,75.2
156,Student_156,3.2,55,62.6,C,Pass,60.46
990,Student_990,8.4,54,84.9,B,Pass,83.94
157,Student_157,7.0,54,69.99137749737118,C,Pass,72.1948264984227
818,Student_818,4.6,54,76.2,B,Pass,71.12
158,Student_158,7.9,54,67.6,C,Pass,72.55999999999999
107,Student_107,4.7,54,54.4,D,Pass,58.24
250,Student_250,8.7,54,50.6,D,Pass,63.96
206,Student_206,1.1,54,77.5,B,Pass,64.9
199,Student_199,9.0,54,85.9,B,Pass,85.74
215,Student_215,7.4,54,98.1,A,Pass,89.85999999999999
710,Student_710,7.1,54,76.5,B,Pass,76.3
370,Student_370,1.6,54,67.5,C,Pass,59.900000000000006
741,Student_741,5.2,54,92.4,A,Pass,82.04
673,Student_673,1.7,54,56.6,D,Pass,53.56
599,Student_599,2.7,54,88.3,B,Pass,74.58
617,Student_617,1.5,54,58.0,D,Pass,54.0
638,Student_638,3.2,54,45.6,D,Pass,49.96
928,Student_928,5.9,54,79.5,B,Pass,75.69999999999999
142,Student_142,3.3,53,98.6,A,Pass,81.66
846,Student_846,4.7,53,69.3,C,Pass,66.88
853,Student_853,2.9,53,52.1,D,Pass,52.96
966,Student_966,4.2,53,61.5,C,Pass,61.2
180,Student_180,2.2,53,70.7,C,Pass,62.72
556,Student_556,4.6,53,80.6,B,Pass,73.46
870,Student_870,9.5,53,96.6,A,Pass,92.86
505,Student_505,7.2,53,76.9,B,Pass,76.44
71,Student_71,8.0,53,89.3,B,Pass,85.47999999999999
914,Student_914,4.7,53,52.6,D,Pass,56.85999999999999
340,Student_340,1.9,53,75.9,B,Pass,65.24
116,Student_116,8.8,53,88.8,B,Pass,86.78
759,Student_759,9.0,53,90.7,A,Pass,88.32
300,Student_300,1.8,53,99.8,A,Pass,79.38
888,Student_888,3.1,53,89.7,B,Pass,75.92
986,Student_986,5.5,53,57.1,D,Pass,61.16
733,Student_733,7.0,53,80.1,B,Pass,77.96
763,Student_763,3.2,53,56.5,D,Pass,56.2
305,Student_305,7.5,53,75.6,B,Pass,76.25999999999999
128,Student_128,8.7,53,89.7,B,Pass,87.12
979,Student_979,5.5,52,88.2,B,Pass,79.52
999,Student_999,9.6,52,40.2,D,Pass,58.92
61,Student_61,4.5,52,88.4,B,Pass,77.64
956,Student_956,4.4,52,88.2,B,Pass,77.32
397,Student_397,8.7,52,69.3,C,Pass,74.58
539,Student_539,5.1,52,50.4,D,Pass,56.03999999999999
358,Student_358,6.3,52,41.5,D,Pass,53.1
371,Student_371,1.9,52,69.0,C,Pass,60.8
509,Student_509,9.5,52,70.3,C,Pass,76.78
155,Student_155,9.9,52,68.6,C,Pass,76.56
190,Student_190,3.2,52,61.2,C,Pass,58.72
186,Student_186,6.9,52,44.3,D,Pass,55.98
172,Student_172,1.1,52,79.6,B,Pass,65.56
224,Student_224,4.3,52,47.7,D,Pass,52.82
579,Student_579,5.4,52,94.4,A,Pass,83.03999999999999
111,Student_111,3.6,52,46.1,D,Pass,50.46
628,Student_628,7.7,52,87.7,B,Pass,83.62
401,Student_401,1.9,52,69.99137749737118,C,Pass,61.3948264984227
484,Student_484,6.6,52,74.7,C,Pass,73.62
806,Student_806,7.6,52,41.9,D,Pass,55.94
811,Student_811,9.9,51,67.5,C,Pass,75.6
867,Student_867,2.4,51,87.7,B,Pass,72.72
989,Student_989,3.2,51,43.3,D,Pass,47.67999999999999
951,Student_951,6.4,51,69.99137749737118,C,Pass,70.0948264984227
614,Student_614,1.7,51,58.1,D,Pass,53.56
608,Student_608,4.3,51,82.2,B,Pass,73.22
471,Student_471,1.1,51,69.99137749737118,C,Pass,59.494826498422704
460,Student_460,2.1,51,52.3,D,Pass,50.88
569,Student_569,9.1,51,52.8,D,Pass,65.17999999999999
803,Student_803,6.2,51,97.8,A,Pass,86.38
271,Student_271,8.3,51,85.7,B,Pass,83.32
265,Student_265,8.9,51,70.5,C,Pass,75.39999999999999
351,Student_351,5.5,51,63.0,C,Pass,64.1
82,Student_82,6.6,51,62.1,C,Pass,65.75999999999999
417,Student_417,3.6,51,79.3,B,Pass,70.08
745,Student_745,3.1,51,44.0,D,Pass,47.9
